0	1	2
29665836	26440753	0
29665836	26463345	0
29665836	26838795	0
29665836	26853399	0
29665836	27187911	0
29665836	27494152	0
29665836	27530676	0
29665836	27586211	0
29665836	27604775	0
29665836	27908845	0
29665836	28100226	0
29665836	28393109	0
29665836	28408936	0
29665836	28607272	0
29665836	28725085	0
29665836	28911749	0
29665836	29404332	0
29665836	29543314	0
29665836	29686867	0
29665836	29720136	0
29558884	21620773	2
29558884	28186331	2
29558884	19588340	1
29558884	19589458	1
29558884	19737795	1
29558884	19782004	1
29558884	20533249	1
29558884	20563296	1
29558884	21233883	1
29558884	21341220	1
29558884	21351810	1
29558884	21669558	1
29558884	21790560	1
29558884	21883598	1
29558884	22738402	1
29558884	22921514	1
29558884	23415449	1
29558884	23450537	1
29558884	23650212	1
29558884	23737708	1
29558884	24116958	1
29558884	24225340	1
29558884	24614520	1
29558884	24665294	1
29558884	24902608	1
29558884	25266269	1
29558884	25284032	1
29558884	25400619	1
29558884	25599987	1
29558884	25935511	1
29558884	26093133	1
29558884	26945476	1
29558884	27179713	1
29558884	27350381	1
29558884	27859447	1
29558884	27994367	1
29558884	28292045	1
29558884	28346953	1
29558884	28479797	1
29558884	28609734	1
29558884	28689466	1
29558884	29085326	1
29558884	29119560	1
29558884	29124439	1
29558884	29126048	1
29558884	29249509	1
29558884	19898669	0
29558884	20957124	0
29558884	21348771	0
29558884	21792306	0
29558884	22576075	0
29558884	23827423	0
29558884	25011392	0
29558884	25575287	0
29558884	26167208	0
29558884	26245776	0
29558884	26808205	0
29558884	27665735	0
29558884	28471101	0
29558884	28957735	0
29691445	19282548	2
29691445	19905395	2
29691445	20409486	2
29691445	21893072	2
29691445	22096188	2
29691445	22346628	2
29691445	22587093	2
29691445	22712907	2
29691445	23006269	2
29691445	23319658	2
29691445	23848724	2
29691445	24081270	2
29691445	24200162	2
29691445	24424239	2
29691445	24697385	2
29691445	24807951	2
29691445	24910217	2
29691445	25243201	2
29691445	25833596	2
29691445	25897178	2
29691445	26610212	2
29691445	26735210	2
29691445	27078359	2
29691445	27176235	2
29691445	27225708	2
29691445	27415291	2
29691445	27575148	2
29691445	27713509	2
29691445	27739704	2
29691445	27781449	2
29691445	28085307	2
29691445	28147501	2
29691445	28364771	2
29691445	28912454	2
29691445	29289040	2
29691445	29401941	2
29691445	19045156	1
29691445	20462247	1
29691445	20866296	1
29691445	21247206	1
29691445	21599168	1
29691445	22060330	1
29691445	22277723	1
29691445	22475003	1
29691445	22755699	1
29691445	22975242	1
29691445	23004950	1
29691445	23421210	1
29691445	24229173	1
29691445	24521155	1
29691445	25243214	1
29691445	25353889	1
29691445	25481151	1
29691445	25737231	1
29691445	26277149	1
29691445	26631463	1
29691445	27517161	1
29691445	28297930	1
29691445	28863584	1
29691445	29319842	0
29690519	19136141	2
29690519	20638494	2
29690519	20875556	2
29690519	21229179	2
29690519	26592586	2
29690519	20131606	1
29690519	21507410	1
29690519	21817483	1
29690519	22413904	1
29690519	24054675	1
29690519	26109374	1
29690519	29175960	1
29690519	18459091	0
29690519	18786680	0
29690519	19082020	0
29690519	19178167	0
29690519	19778036	0
29690519	20067294	0
29690519	20449456	0
29690519	21138016	0
29690519	21258687	0
29690519	21380431	0
29690519	21966674	0
29690519	22040038	0
29690519	22309023	0
29690519	22341981	0
29690519	22579460	0
29690519	22592889	0
29690519	22723249	0
29690519	22806229	0
29690519	22948163	0
29690519	23050871	0
29690519	23143326	0
29690519	23249159	0
29690519	23286528	0
29690519	23660768	0
29690519	23928911	0
29690519	23980657	0
29690519	24196690	0
29690519	25011608	0
29690519	25043803	0
29690519	25127389	0
29690519	25140618	0
29690519	25599521	0
29690519	25852349	0
29690519	25913679	0
29690519	25924339	0
29690519	25924399	0
29690519	26370819	0
29690519	26433477	0
29690519	26784198	0
29690519	27042821	0
29690519	27333408	0
29690519	27423769	0
29690519	28210734	0
29690519	28344278	0
29690519	28892795	0
29690519	28895018	0
29690519	29111664	0
29690519	29163900	0
29670409	23673910	2
29670409	24053341	2
29670409	24323641	2
29670409	24650154	2
29670409	25559423	2
29670409	26725544	2
29670409	26744740	2
29670409	26889632	2
29670409	27536120	2
29670409	27665574	2
29670409	27942720	2
29670409	28537214	2
29670409	29569037	2
29670409	18549347	1
29670409	20816270	1
29670409	22133327	1
29670409	22967035	1
29670409	23917951	1
29670409	24323838	1
29670409	25044402	1
29670409	25300164	1
29670409	25649051	1
29670409	26406127	1
29670409	26587996	1
29670409	26917951	1
29670409	27186120	1
29670409	28110399	1
29670409	28504022	1
29670409	28580819	1
29670409	28777756	1
29670409	29441484	1
29670409	29760163	1
29670409	18042245	0
29670409	19589043	0
29670409	19821381	0
29670409	19951137	0
29670409	20707760	0
29670409	21255197	0
29670409	22691758	0
29670409	22772874	0
29670409	24756517	0
29670409	24950010	0
29670409	25711470	0
29670409	26293004	0
29670409	26293352	0
29670409	26300398	0
29670409	26849427	0
29670409	27498199	0
29670409	27577098	0
29670409	27599671	0
29670409	28123288	0
29670409	28124620	0
29670409	28234566	0
29670409	28511252	0
29670409	29018297	0
29670409	29130466	0
29670409	29339106	0
29670409	29542008	0
29670409	29570862	0
29670409	29614697	0
29614051	20586021	2
29614051	21288358	2
29614051	21866222	2
29614051	22082995	2
29614051	22750033	2
29614051	23569839	2
29614051	23762291	2
29614051	24073902	2
29614051	24625900	2
29614051	25098726	2
29614051	25282279	2
29614051	25329916	2
29614051	25546280	2
29614051	26090609	2
29614051	26159354	2
29614051	26861372	2
29614051	27171415	2
29614051	27174415	2
29614051	27312685	2
29614051	28606191	2
29614051	29339262	2
29614051	29734967	2
29614051	22435044	1
29614051	23994865	1
29614051	24336027	1
29614051	25511879	1
29614051	25633112	1
29614051	25813771	1
29614051	25860572	1
29614051	25909883	1
29614051	26552993	1
29614051	26639744	1
29614051	28129410	1
29614051	28129752	1
29614051	29396332	1
29614051	29514665	1
29614051	18633629	0
29614051	19017311	0
29614051	19278754	0
29614051	20209226	0
29614051	20813066	0
29614051	20825976	0
29614051	21845165	0
29614051	22529923	0
29614051	22690208	0
29614051	22849236	0
29614051	23114861	0
29614051	24343621	0
29614051	25849769	0
29614051	26020627	0
29614051	26369521	0
29614051	26752641	0
29614051	27111734	0
29614051	27686765	0
29614051	27782160	0
29614051	28458242	0
29614051	29121954	0
29614051	29440305	0
29614051	29482552	0
29614051	29751419	0
29686383	18188456	2
29686383	18802081	2
29686383	19996739	2
29686383	20029461	2
29686383	20357831	2
29686383	20425513	2
29686383	20599782	2
29686383	21461246	2
29686383	21469105	2
29686383	21624504	2
29686383	24446582	2
29686383	24487979	2
29686383	25479317	2
29686383	25878673	2
29686383	26232935	2
29686383	28665693	2
29686383	28951634	2
29686383	29556000	2
29686383	18178860	1
29686383	19155487	1
29686383	19181383	1
29686383	19299500	1
29686383	19494515	1
29686383	19689377	1
29686383	19935773	1
29686383	19965981	1
29686383	20709826	1
29686383	20726961	1
29686383	21297073	1
29686383	21660049	1
29686383	21746900	1
29686383	21998459	1
29686383	22154382	1
29686383	22886503	1
29686383	23577040	1
29686383	23776703	1
29686383	23872113	1
29686383	24506934	1
29686383	24517997	1
29686383	24588637	1
29686383	26041536	1
29686383	26542797	1
29686383	26561030	1
29686383	27027963	1
29686383	27159270	1
29686383	27194325	1
29686383	27439514	1
29686383	27492144	1
29686383	27503209	1
29686383	27545879	1
29686383	27984001	1
29686383	28125291	1
29686383	28490737	1
29686383	28658555	1
29686383	28701510	1
29686383	29394345	1
29686383	23606538	0
29686383	24309188	0
29686383	27001469	0
29686383	28432060	0
29481401	19109117	1
29481401	19465232	1
29481401	21711420	1
29481401	21889332	1
29481401	21898753	1
29481401	23074528	1
29481401	23772556	1
29481401	24098798	1
29481401	24263394	1
29481401	24278229	1
29481401	24830459	1
29481401	25228184	1
29481401	25238063	1
29481401	25262110	1
29481401	25329153	1
29481401	25657765	1
29481401	25780309	1
29481401	25909054	1
29481401	26019469	1
29481401	26173490	1
29481401	26234220	1
29481401	26417844	1
29481401	26507303	1
29481401	26598716	1
29481401	26612139	1
29481401	26993825	1
29481401	27396752	1
29481401	27477292	1
29481401	27515679	1
29481401	27658134	1
29481401	28397967	1
29481401	28643299	1
29481401	28757515	1
29481401	28858123	1
29481401	28862239	1
29481401	28899519	1
29481401	29063028	1
29481401	29113364	1
29481401	29161276	1
29481401	29399359	1
29481401	29511464	1
29481401	29721679	1
29481401	23074521	0
29481401	23349152	0
29481401	23399556	0
29481401	23415577	0
29481401	24439841	0
29481401	25257241	0
29481401	25271098	0
29481401	26034369	0
29481401	26111459	0
29481401	26334246	0
29481401	26959738	0
29481401	27058589	0
29481401	27355649	0
29481401	27749986	0
29481401	27825315	0
29481401	29210061	0
29481401	29415723	0
29481401	29802639	0
29704067	23922920	2
29704067	24352967	2
29704067	25604266	2
29704067	25931374	2
29704067	27037116	2
29704067	27135948	2
29704067	27258373	2
29704067	27383798	2
29704067	28378284	2
29704067	28413853	2
29704067	28431497	2
29704067	28601892	2
29704067	28955315	2
29704067	29170893	2
29704067	22248568	1
29704067	22626770	1
29704067	23217205	1
29704067	23333862	1
29704067	23354293	1
29704067	24173964	1
29704067	24212576	1
29704067	24558975	1
29704067	24730432	1
29704067	25928424	1
29704067	26024129	1
29704067	26084274	1
29704067	26426811	1
29704067	26728019	1
29704067	27299740	1
29704067	27305787	1
29704067	27365218	1
29704067	27400733	1
29704067	27514729	1
29704067	27568186	1
29704067	27603009	1
29704067	27692708	1
29704067	27734418	1
29704067	27744590	1
29704067	27770389	1
29704067	27837973	1
29704067	27992473	1
29704067	28028611	1
29704067	28175972	1
29704067	28339527	1
29704067	28379996	1
29704067	28453559	1
29704067	28505482	1
29704067	28642971	1
29704067	28697583	1
29704067	28972993	1
29704067	29057500	1
29704067	29172724	1
29704067	29487373	1
29704067	29579944	1
29704067	29849646	1
29704067	26496917	0
29704067	26929931	0
29704067	28109256	0
29704067	29131360	0
29704067	29478633	0
29544493	18549476	2
29544493	18845412	2
29544493	19442268	2
29544493	19797394	2
29544493	19942110	2
29544493	22894888	2
29544493	22940254	2
29544493	23346197	2
29544493	23820895	2
29544493	24988878	2
29544493	25885673	2
29544493	26385752	2
29544493	26425496	2
29544493	18365495	1
29544493	19942109	1
29544493	20043858	1
29544493	20367764	1
29544493	21364591	1
29544493	21645607	1
29544493	21848581	1
29544493	24330413	1
29544493	24669824	1
29544493	24969647	1
29544493	25174734	1
29544493	25888160	1
29544493	26383209	1
29544493	26401410	1
29544493	26865257	1
29544493	27125594	1
29544493	27229306	1
29544493	18366698	0
29544493	18466292	0
29544493	18791806	0
29544493	19005129	0
29544493	19838830	0
29544493	19857249	0
29544493	19894247	0
29544493	20090352	0
29544493	20392781	0
29544493	21491340	0
29544493	21614944	0
29544493	22187618	0
29544493	22873496	0
29544493	22906201	0
29544493	24082321	0
29544493	24171723	0
29544493	24219150	0
29544493	24533750	0
29544493	24748849	0
29544493	25370478	0
29544493	25550393	0
29544493	25586865	0
29544493	26133063	0
29544493	26571281	0
29544493	26726906	0
29544493	27382428	0
29544493	27400742	0
29544493	28472987	0
29544493	28724031	0
29544493	29610108	0
29439589	18332014	2
29439589	19220604	2
29439589	21701336	2
29439589	21786431	2
29439589	23575442	2
29439589	23629117	2
29439589	23728243	2
29439589	24563499	2
29439589	24565887	2
29439589	26307142	2
29439589	27469936	2
29439589	27872343	2
29439589	28841615	2
29439589	18503809	1
29439589	18669144	1
29439589	19181227	1
29439589	19258150	1
29439589	19259747	1
29439589	19999612	1
29439589	20138712	1
29439589	22094744	1
29439589	22333510	1
29439589	22872850	1
29439589	23982906	1
29439589	24129389	1
29439589	24470559	1
29439589	24477316	1
29439589	24569424	1
29439589	24572853	1
29439589	24605402	1
29439589	24839417	1
29439589	24900903	1
29439589	25358527	1
29439589	26456499	1
29439589	27454507	1
29439589	27473921	1
29439589	27556605	1
29439589	27682305	1
29439589	28118833	1
29439589	28490266	1
29439589	28595612	1
29439589	28774258	1
29439589	28893147	1
29439589	29062986	1
29439589	29799370	1
29439589	20025754	0
29439589	21277691	0
29439589	22288720	0
29439589	22748143	0
29439589	23431165	0
29439589	23750436	0
29439589	23893345	0
29439589	23975101	0
29439589	24257471	0
29439589	24445668	0
29439589	26704805	0
29439589	27506524	0
29439589	27780237	0
29439589	28158958	0
29439589	28658044	0
29346586	20538725	2
29346586	20851899	2
29346586	22647039	2
29346586	23268604	2
29346586	24503942	2
29346586	27466620	2
29346586	28003256	2
29346586	29036588	2
29346586	19302541	1
29346586	20085629	1
29346586	20181243	1
29346586	20545752	1
29346586	21989143	1
29346586	22059529	1
29346586	22126801	1
29346586	23026555	1
29346586	23407308	1
29346586	24589583	1
29346586	24631045	1
29346586	25136443	1
29346586	25522143	1
29346586	25657641	1
29346586	25765641	1
29346586	26441947	1
29346586	26515820	1
29346586	27067514	1
29346586	27587676	1
29346586	28321234	1
29346586	28586714	1
29346586	28611742	1
29346586	29227468	1
29346586	18442389	0
29346586	18642606	0
29346586	18798991	0
29346586	18841204	0
29346586	19146522	0
29346586	19288513	0
29346586	21431770	0
29346586	22227326	0
29346586	22384016	0
29346586	23418187	0
29346586	23828782	0
29346586	24055388	0
29346586	24146609	0
29346586	24289541	0
29346586	24361423	0
29346586	24515370	0
29346586	24615381	0
29346586	24736651	0
29346586	25027647	0
29346586	25957349	0
29346586	25983555	0
29346586	26130132	0
29346586	26254872	0
29346586	26442255	0
29346586	26498126	0
29346586	27587670	0
29346586	27694768	0
29346586	29329522	0
29346586	29515540	0
29700149	18621874	2
29700149	20207153	2
29700149	20827290	2
29700149	21909788	2
29700149	22123768	2
29700149	22841519	2
29700149	24012537	2
29700149	26603120	2
29700149	26659680	2
29700149	26744373	2
29700149	26896131	2
29700149	27516520	2
29700149	27832308	2
29700149	27902215	2
29700149	28860255	2
29700149	20023012	1
29700149	20495027	1
29700149	20817842	1
29700149	21148737	1
29700149	21304667	1
29700149	21304736	1
29700149	22180807	1
29700149	22328745	1
29700149	22488572	1
29700149	22984137	1
29700149	23209244	1
29700149	23950115	1
29700149	24051316	1
29700149	24187023	1
29700149	24976890	1
29700149	24984700	1
29700149	25197473	1
29700149	25270020	1
29700149	25477405	1
29700149	25523782	1
29700149	25700417	1
29700149	25975625	1
29700149	26044413	1
29700149	26203330	1
29700149	26209507	1
29700149	26450731	1
29700149	26689480	1
29700149	26744606	1
29700149	26779304	1
29700149	26924237	1
29700149	27056230	1
29700149	27107724	1
29700149	27231356	1
29700149	27834722	1
29700149	27881545	1
29700149	28153900	1
29700149	28495770	1
29700149	28496940	1
29700149	28785416	1
29700149	29276571	1
29700149	29348347	1
29700149	29348359	1
29700149	29775788	1
29700149	21268899	0
29700149	23868136	0
29659513	18231726	2
29659513	18502472	2
29659513	20134149	2
29659513	20157508	2
29659513	21851155	2
29659513	22352755	2
29659513	22998188	2
29659513	23644601	2
29659513	24667034	2
29659513	24861957	2
29659513	25640177	2
29659513	26107557	2
29659513	26340639	2
29659513	26989773	2
29659513	27021489	2
29659513	27692431	2
29659513	28703188	2
29659513	29415520	2
29659513	29608137	2
29659513	19234764	1
29659513	19374771	1
29659513	20057963	1
29659513	20946972	1
29659513	21561762	1
29659513	23333102	1
29659513	23645930	1
29659513	24671853	1
29659513	25191327	1
29659513	25218583	1
29659513	25218945	1
29659513	25307058	1
29659513	26096785	1
29659513	26170147	1
29659513	26206181	1
29659513	26328275	1
29659513	26330289	1
29659513	26951677	1
29659513	27007278	1
29659513	27008015	1
29659513	27198635	1
29659513	27658487	1
29659513	27760841	1
29659513	27770354	1
29659513	27936932	1
29659513	28017139	1
29659513	28031101	1
29659513	28529337	1
29659513	28682291	1
29659513	29101221	1
29659513	29260442	1
29659513	29273625	1
29659513	29307136	1
29659513	29382556	1
29659513	29686798	1
29659513	29796744	1
29659513	21767350	0
29659513	23688930	0
29659513	25281806	0
29659513	27903442	0
29659513	29053968	0
29437099	22207751	2
29437099	22535937	2
29437099	22628511	2
29437099	23105073	2
29437099	23105074	2
29437099	23658631	2
29437099	23678183	2
29437099	24197885	2
29437099	25503461	2
29437099	26448181	2
29437099	26744369	2
29437099	27284156	2
29437099	27660787	2
29437099	27688344	2
29437099	28818905	2
29437099	29449406	2
29437099	29773624	2
29437099	18753344	1
29437099	19420162	1
29437099	19571015	1
29437099	21106786	1
29437099	22628507	1
29437099	22843600	1
29437099	23012295	1
29437099	23045507	1
29437099	23144407	1
29437099	23294800	1
29437099	23295745	1
29437099	23565273	1
29437099	23804391	1
29437099	23850022	1
29437099	24009121	1
29437099	24055961	1
29437099	24312320	1
29437099	24523815	1
29437099	24671795	1
29437099	24886480	1
29437099	24899019	1
29437099	24932856	1
29437099	25268925	1
29437099	25580261	1
29437099	25643064	1
29437099	26067970	1
29437099	26072272	1
29437099	26295364	1
29437099	26884275	1
29437099	27231356	1
29437099	27499141	1
29437099	28303132	1
29437099	28820087	1
29437099	29061748	1
29437099	21037035	0
29437099	21903825	0
29437099	22887675	0
29437099	22947084	0
29437099	23950125	0
29437099	24201191	0
29437099	24718088	0
29437099	25038135	0
29437099	27524260	0
29703142	20643856	2
29703142	21493779	2
29703142	21956657	2
29703142	22384400	2
29703142	23468633	2
29703142	25283706	2
29703142	26310945	2
29703142	26452100	2
29703142	28592495	2
29703142	19718951	1
29703142	19729455	1
29703142	20597881	1
29703142	20623355	1
29703142	21200387	1
29703142	21427413	1
29703142	21616112	1
29703142	22613937	1
29703142	22937698	1
29703142	23390527	1
29703142	25350459	1
29703142	27422773	1
29703142	27807798	1
29703142	21835179	0
29703142	22126848	0
29703142	22911454	0
29703142	23041268	0
29703142	23409175	0
29703142	23525445	0
29703142	26956590	0
29703142	27380139	0
29703142	27515598	0
29703142	29294296	0
29522477	19238622	2
29522477	19645364	2
29522477	19777908	2
29522477	20234966	2
29522477	20653554	2
29522477	21770849	2
29522477	23816820	2
29522477	23846184	2
29522477	23891865	2
29522477	23971211	2
29522477	25255390	2
29522477	25840963	2
29522477	26648039	2
29522477	26786025	2
29522477	27554261	2
29522477	27933870	2
29522477	28298196	2
29522477	28387743	2
29522477	28720287	2
29522477	18258326	1
29522477	18274964	1
29522477	18936919	1
29522477	18949120	1
29522477	20339844	1
29522477	20358681	1
29522477	20376161	1
29522477	21641127	1
29522477	21643911	1
29522477	22069600	1
29522477	22725671	1
29522477	23047235	1
29522477	23162698	1
29522477	23605238	1
29522477	23606076	1
29522477	23612752	1
29522477	23768181	1
29522477	24162094	1
29522477	24377857	1
29522477	24572628	1
29522477	24769018	1
29522477	24987806	1
29522477	25126610	1
29522477	25898143	1
29522477	26001087	1
29522477	26449927	1
29522477	26529017	1
29522477	26725999	1
29522477	26891326	1
29522477	27417439	1
29522477	27886128	1
29522477	27924528	1
29522477	27929415	1
29522477	28067768	1
29522477	28125272	1
29522477	28244108	1
29522477	28608841	1
29522477	29243648	1
29522477	29384153	1
29522477	29685276	1
29522477	29766989	1
29681764	21517292	2
29681764	23931350	2
29681764	19892973	1
29681764	20220843	1
29681764	21517295	1
29681764	22810697	1
29681764	24949751	1
29681764	27274704	1
29681764	27279784	1
29681764	28474932	1
29681764	28949220	1
29681764	18235494	0
29681764	18352285	0
29681764	18756252	0
29681764	18843363	0
29681764	19340075	0
29681764	19661911	0
29681764	19792482	0
29681764	20161594	0
29681764	20520705	0
29681764	20724628	0
29681764	21107424	0
29681764	21228776	0
29681764	21552608	0
29681764	21635025	0
29681764	21737732	0
29681764	21881560	0
29681764	21956329	0
29681764	22084285	0
29681764	22084295	0
29681764	22258612	0
29681764	22281178	0
29681764	23006162	0
29681764	23099405	0
29681764	23282362	0
29681764	23739604	0
29681764	24580436	0
29681764	24702345	0
29681764	24928211	0
29681764	25186900	0
29681764	25309716	0
29681764	25646464	0
29681764	25988504	0
29681764	26017450	0
29681764	26182087	0
29681764	26382671	0
29681764	26762455	0
29681764	26829789	0
29681764	27007681	0
29681764	27929014	0
29681764	28300118	0
29681764	28382981	0
29681764	28474927	0
29681764	28607526	0
29681764	28667318	0
29681764	29097690	0
29681764	29323299	0
29681764	29420285	0
29681764	29531319	0
29681764	29595770	0
29723187	20164217	2
29723187	20444481	2
29723187	21697477	2
29723187	21987759	2
29723187	22371572	2
29723187	22485110	2
29723187	23076242	2
29723187	23383374	2
29723187	23953110	2
29723187	24965473	2
29723187	25957961	2
29723187	26034199	2
29723187	26753796	2
29723187	27009368	2
29723187	27757455	2
29723187	27847361	2
29723187	27849047	2
29723187	27853993	2
29723187	27872619	2
29723187	28066813	2
29723187	28177658	2
29723187	28573615	2
29723187	28595092	2
29723187	28878074	2
29723187	19023410	1
29723187	19091859	1
29723187	20394957	1
29723187	21073307	1
29723187	21349211	1
29723187	21742058	1
29723187	21987741	1
29723187	25260583	1
29723187	25387613	1
29723187	25803489	1
29723187	27190508	1
29723187	27528741	1
29723187	27974555	1
29723187	28331091	1
29723187	28396469	1
29723187	28539437	1
29723187	28573607	1
29723187	28812539	1
29723187	29140409	1
29723187	18487121	0
29723187	18729235	0
29723187	18849653	0
29723187	19527723	0
29723187	20074144	0
29723187	20842205	0
29723187	21478633	0
29723187	21607083	0
29723187	21976651	0
29723187	23170177	0
29723187	25125715	0
29723187	25206336	0
29723187	26320628	0
29723187	28009816	0
29723187	29280156	0
29723187	29307596	0
29723187	29514907	0
29715316	19140660	2
29715316	22048613	2
29715316	22830667	2
29715316	24642933	2
29715316	24705277	2
29715316	25976135	2
29715316	26236026	2
29715316	26782018	2
29715316	26808364	2
29715316	29270605	2
29715316	17962396	1
29715316	18081908	1
29715316	18307055	1
29715316	18808255	1
29715316	19280448	1
29715316	19369744	1
29715316	19417701	1
29715316	19462009	1
29715316	19916131	1
29715316	22269568	1
29715316	22366710	1
29715316	22878441	1
29715316	23954688	1
29715316	23968796	1
29715316	24211819	1
29715316	24273754	1
29715316	24558495	1
29715316	24582906	1
29715316	24985476	1
29715316	25110186	1
29715316	25160890	1
29715316	26046007	1
29715316	26122710	1
29715316	26426342	1
29715316	26890935	1
29715316	27050950	1
29715316	27091370	1
29715316	27315540	1
29715316	27353969	1
29715316	27764828	1
29715316	28446144	1
29715316	28450973	1
29715316	28802451	1
29715316	29089888	1
29715316	29175362	1
29715316	29241017	1
29715316	29460955	1
29715316	18455935	0
29715316	18711290	0
29715316	18854790	0
29715316	21367570	0
29715316	22008883	0
29715316	23307969	0
29715316	24106477	0
29715316	24184091	0
29715316	25282251	0
29715316	25680247	0
29715316	26272444	0
29715316	26664798	0
29715316	29386615	0
29596343	18357364	2
29596343	18836352	2
29596343	19887944	2
29596343	20950328	2
29596343	23162705	2
29596343	24685845	2
29596343	26556371	2
29596343	27421250	2
29596343	27578080	2
29596343	29570628	2
29596343	29783676	2
29596343	18385327	1
29596343	18543757	1
29596343	18784598	1
29596343	19154335	1
29596343	19264088	1
29596343	19365125	1
29596343	19846187	1
29596343	20462283	1
29596343	20462660	1
29596343	20585245	1
29596343	21747148	1
29596343	22069581	1
29596343	22552262	1
29596343	23201505	1
29596343	23202312	1
29596343	23222890	1
29596343	23375537	1
29596343	23747735	1
29596343	23980845	1
29596343	24576870	1
29596343	25842964	1
29596343	26169827	1
29596343	26260691	1
29596343	26745805	1
29596343	28324318	1
29596343	28770820	1
29596343	29111119	1
29596343	29456150	1
29596343	18322639	0
29596343	18538461	0
29596343	19110753	0
29596343	19118561	0
29596343	19327377	0
29596343	20552020	0
29596343	20600570	0
29596343	20731382	0
29596343	21053906	0
29596343	22676403	0
29596343	22882378	0
29596343	23239348	0
29596343	23239356	0
29596343	25564463	0
29596343	26350137	0
29596343	26368006	0
29596343	27130373	0
29596343	27153088	0
29596343	28271909	0
29596343	28843941	0
29596343	29447689	0
29713497	19291366	2
29713497	20179238	2
29713497	21559815	2
29713497	22584324	2
29713497	24435915	2
29713497	24924355	2
29713497	25394368	2
29713497	25402324	2
29713497	25483077	2
29713497	25689852	2
29713497	25800176	2
29713497	25957417	2
29713497	26047477	2
29713497	26088297	2
29713497	26375054	2
29713497	26431498	2
29713497	26846797	2
29713497	26846809	2
29713497	26846810	2
29713497	26846811	2
29713497	26859573	2
29713497	27105519	2
29713497	27286459	2
29713497	27500926	2
29713497	27683127	2
29713497	27690220	2
29713497	27765934	2
29713497	27830986	2
29713497	27835903	2
29713497	28011474	2
29713497	28030831	2
29713497	28106277	2
29713497	28176365	2
29713497	28296559	2
29713497	28404944	2
29713497	28426279	2
29713497	28494180	2
29713497	28622068	2
29713497	28681998	2
29713497	28858204	2
29713497	28977930	2
29713497	29061220	2
29713497	29143983	2
29713497	29156737	2
29713497	29262551	2
29713497	29306021	2
29713497	29374999	2
29713497	29384032	2
29713497	29416666	2
29713497	29481803	2
29713497	29487690	2
29713497	29491256	2
29713497	29541401	2
29713497	29623758	2
29713497	29737543	2
29713497	29857821	2
29713497	23877869	1
29713497	24507750	1
29713497	25348321	1
29713497	29487698	1
29576637	18317048	2
29576637	18552530	2
29576637	18716427	2
29576637	19431978	2
29576637	19487508	2
29576637	19748802	2
29576637	19995683	2
29576637	20188270	2
29576637	20415404	2
29576637	20577069	2
29576637	20676009	2
29576637	20731844	2
29576637	21085030	2
29576637	21176833	2
29576637	21691909	2
29576637	21814772	2
29576637	21837232	2
29576637	21968245	2
29576637	22008672	2
29576637	22287062	2
29576637	22310414	2
29576637	22321162	2
29576637	22337487	2
29576637	22959524	2
29576637	23235575	2
29576637	23412173	2
29576637	23682177	2
29576637	24003839	2
29576637	24296598	2
29576637	24781604	2
29576637	24791873	2
29576637	25293898	2
29576637	25350626	2
29576637	25433318	2
29576637	25457318	2
29576637	25978864	2
29576637	26161759	2
29576637	26445824	2
29576637	26535597	2
29576637	26560014	2
29576637	26878816	2
29576637	27047867	2
29576637	27079217	2
29576637	27114810	2
29576637	27504463	2
29576637	27656515	2
29576637	27818186	2
29576637	27866913	2
29576637	28360490	2
29576637	28467336	2
29576637	28946902	2
29576637	29541270	2
29576637	22754418	1
29576637	26012943	1
29576637	26165257	1
29576637	26631205	1
29576637	27793135	1
29576637	18310691	0
29576637	24262583	0
29576637	27144821	0
29159452	19709342	2
29159452	20705386	2
29159452	23025081	2
29159452	23100719	2
29159452	24560283	2
29159452	25561059	2
29159452	25674415	2
29159452	26469739	2
29159452	26805616	2
29159452	26850158	2
29159452	27102357	2
29159452	27688771	2
29159452	27825490	2
29159452	27872635	2
29159452	28626450	2
29159452	28769964	2
29159452	28865270	2
29159452	29679179	2
29159452	19685081	1
29159452	22439851	1
29159452	23997599	1
29159452	24315210	1
29159452	24428372	1
29159452	26115994	1
29159452	26527297	1
29159452	27429478	1
29159452	28087930	1
29159452	18365728	0
29159452	19207833	0
29159452	19579778	0
29159452	19579779	0
29159452	19932506	0
29159452	21459413	0
29159452	21470255	0
29159452	21613136	0
29159452	22022665	0
29159452	22808743	0
29159452	23115506	0
29159452	23143287	0
29159452	23410063	0
29159452	23534981	0
29159452	23997619	0
29159452	24263850	0
29159452	24494000	0
29159452	24506036	0
29159452	24732324	0
29159452	25134345	0
29159452	25213561	0
29159452	25414142	0
29159452	26022406	0
29159452	26348882	0
29159452	26843941	0
29159452	27154063	0
29159452	27255701	0
29159452	28353091	0
29159452	28539923	0
29159452	29100947	0
29159452	29568759	0
29159452	29724011	0
29159452	29777126	0
29554922	18451984	2
29554922	21177806	2
29554922	21613998	2
29554922	21696578	2
29554922	22056990	2
29554922	22069334	2
29554922	22284954	2
29554922	22305291	2
29554922	22341459	2
29554922	22691373	2
29554922	22895508	2
29554922	22953710	2
29554922	22973040	2
29554922	23062609	2
29554922	23076149	2
29554922	23358889	2
29554922	23376165	2
29554922	23442224	2
29554922	23497255	2
29554922	23497283	2
29554922	23497353	2
29554922	23677995	2
29554922	23720721	2
29554922	23744077	2
29554922	23874202	2
29554922	24324150	2
29554922	24480526	2
